layer_idx,layer_name,numel,w_min,w_max,w_range,w_mean,w_std,w_kurtosis,delta_int8,delta_over_std,precision_ratio,fp32_precision,int8_over_fp32,pch_delta_int8_mean,pch_delta_over_std_mean,pch_delta_over_std_max
80,model.output_blocks.3.0.in_layers.2,3096576,-0.9809157848358154,0.9859814047813416,1.966897189617157,-0.0016589940059930086,0.07883688807487488,0.7036734862820264,0.007743689722902193,0.0982241931651265,0.3473341168161811,2.3447241659368956e-07,33026.015748031496,0.003268362022936344,0.042438119649887085,0.09565451741218567
81,model.output_blocks.3.0.emb_layers.1,393216,-0.3666263520717621,0.46646901965141296,0.833095371723175,-0.00109680590685457,0.05021120235323906,2.370277427776836,0.003279903038280217,0.06532213698330831,0.3473341168161811,9.931270739116371e-08,33026.015748031496,0.0011139261769130826,0.024036072194576263,0.05075173079967499
82,model.output_blocks.3.0.cond_emb_layers.1,196608,-0.6064490675926208,0.5822479724884033,1.1886970400810242,-0.006451392080634832,0.10868891328573227,0.5986137228506978,0.004679909606618206,0.043057837870474736,0.3473341168161811,1.4170372963917544e-07,33026.015748031496,0.0030106594786047935,0.02812798134982586,0.05192452669143677
83,model.output_blocks.3.0.out_layers.3,1327104,-0.973737359046936,1.069982886314392,2.043720245361328,-0.002122625708580017,0.10860253125429153,1.6292627275710831,0.008046142698272946,0.07408798492328793,0.3473341168161811,2.4363043849007227e-07,33026.015748031496,0.004430817905813456,0.040768932551145554,0.076144739985466
84,model.output_blocks.4.0.in_layers.2,2654208,-1.5584633350372314,1.1652284860610962,2.7236918210983276,-0.0018512451788410544,0.08079742640256882,1.0453487133427606,0.010723196146056407,0.13271705081911822,0.34733411681618115,3.246893669484052e-07,33026.015748031496,0.003673658473417163,0.04573260247707367,0.1462869644165039
85,model.output_blocks.4.0.emb_layers.1,393216,-0.726597011089325,0.5980768799781799,1.3246738910675049,-0.0014897189103066921,0.05096026137471199,2.3073201168413817,0.005215251539635846,0.10233957595283197,0.3473341168161811,1.5791343344062625e-07,33026.015748031496,0.0011674532433971763,0.02435600757598877,0.048126425594091415
86,model.output_blocks.4.0.cond_emb_layers.1,196608,-0.6110154390335083,0.5382370352745056,1.149252474308014,-0.004804774187505245,0.10727807134389877,0.6662595447115791,0.004524616040582732,0.042176522973051044,0.3473341168161811,1.3700157097673582e-07,33026.015748031496,0.0029600840061903,0.02802092581987381,0.04439559951424599
87,model.output_blocks.4.0.out_layers.3,1327104,-1.1639944314956665,1.176487922668457,2.3404823541641235,-0.0018750032177194953,0.10486787557601929,2.445518482785684,0.00921449745733907,0.08786768499540704,0.3473341168161811,2.7900723864604515e-07,33026.015748031496,0.004355203825980425,0.04133618250489235,0.07091500610113144
88,model.output_blocks.5.0.in_layers.2,2211840,-1.44717276096344,0.8355886340141296,2.2827613949775696,-0.0018058144487440586,0.08224181830883026,1.3214526740033161,0.008987249586525865,0.10927834246889007,0.3473341168161811,2.721263641092264e-07,33026.015748031496,0.003717913059517741,0.04530388116836548,0.1403498649597168
89,model.output_blocks.5.0.emb_layers.1,393216,-0.49994799494743347,0.487566739320755,0.9875147342681885,-0.0014743190258741379,0.05069751292467117,1.1515873883391627,0.003887853284520427,0.07668725860813924,0.3473341168161811,1.1772092989303928e-07,33026.015748031496,0.0011819953797385097,0.024122243747115135,0.05006302893161774
90,model.output_blocks.5.0.cond_emb_layers.1,196608,-0.557339072227478,0.547311544418335,1.104650616645813,-0.0051710354164242744,0.10238063335418701,0.6745245129112285,0.004349018175770917,0.04247891454903349,0.3473341168161811,1.3168461521217978e-07,33026.015748031496,0.00282699684612453,0.028046155348420143,0.0458323210477829
91,model.output_blocks.5.0.out_layers.3,1327104,-1.124864101409912,0.941749632358551,2.066613733768463,-0.0017275572754442692,0.08989445865154266,1.1166851768378008,0.008136274542395525,0.09050918893503332,0.3473341168161811,2.463595549784259e-07,33026.0157480315,0.003454014891758561,0.03837473317980766,0.10026649385690689
92,model.output_blocks.5.2.in_layers.2,1327104,-1.0259029865264893,0.6874967217445374,1.7133997082710266,-0.003247844288125634,0.08684948086738586,0.5790165044566091,0.006745668142799317,0.07767079406061035,0.3473341168161811,2.0425316193950493e-07,33026.015748031496,0.0031538819894194603,0.03642480447888374,0.09469757229089737
93,model.output_blocks.5.2.emb_layers.1,393216,-0.39133530855178833,0.36542484164237976,0.7567601501941681,-0.0015436079120263457,0.05263660475611687,0.5957548078995294,0.00297937067005578,0.05660263772337912,0.3473341168161811,9.021283986498929e-08,33026.015748031496,0.0011822516098618507,0.023271216079592705,0.05298636853694916
94,model.output_blocks.5.2.cond_emb_layers.1,196608,-0.6327146887779236,0.6091206669807434,1.241835355758667,-0.003334871493279934,0.10839419811964035,0.708997049913044,0.004889115573853019,0.04510495634103535,0.34733411681618115,1.4803831049903238e-07,33026.015748031496,0.003039466217160225,0.028441665694117546,0.04614901542663574
95,model.output_blocks.5.2.out_layers.3,1327104,-1.5375481843948364,1.9330719709396362,3.4706201553344727,-0.0020876070484519005,0.10006649792194366,1.1720660806918328,0.013663858879269578,0.1365477873502823,0.3473341168161811,4.1373016301804455e-07,33026.015748031496,0.0037186797708272934,0.03712920472025871,0.11005350202322006
96,model.output_blocks.6.0.in_layers.2,1474560,-1.6391421556472778,1.260230541229248,2.899372696876526,-0.0016741192666813731,0.08487808704376221,1.1328777301348003,0.011414853137309156,0.13448527805874438,0.34733411681618115,3.456321593375833e-07,33026.015748031496,0.0037800739519298077,0.04463393986225128,0.1583983302116394
97,model.output_blocks.6.0.emb_layers.1,262144,-0.584257960319519,0.499991774559021,1.08424973487854,-0.0016314659733325243,0.052675772458314896,2.4912705933680135,0.0042686997436162995,0.0810372500358359,0.3473341168161811,1.2925264059049368e-07,33026.015748031496,0.0012721478706225753,0.02513054572045803,0.048004116863012314
98,model.output_blocks.6.0.cond_emb_layers.1,131072,-0.6616600751876831,0.5906652808189392,1.2523253560066223,-0.004992606583982706,0.09677283465862274,0.9206395982876878,0.004930414787427647,0.05094833487899059,0.3473341168161811,1.4928881597597865e-07,33026.015748031496,0.0027111023664474487,0.028464877977967262,0.04404359683394432
99,model.output_blocks.6.0.out_layers.3,589824,-2.0948843955993652,2.6332597732543945,4.72814416885376,-0.0026827051769942045,0.10915664583444595,3.9670776018283656,0.018614740822258898,0.17053236364848262,0.3473341168161811,5.636387072627258e-07,33026.015748031496,0.005192562937736511,0.04744892194867134,0.1508186161518097
100,model.output_blocks.7.0.in_layers.2,1179648,-1.4451624155044556,0.8722262978553772,2.3173887133598328,-0.0013455479638651013,0.08399290591478348,2.417889999464358,0.009123577611652885,0.10862319278250418,0.3473341168161811,2.762542621326247e-07,33026.015748031496,0.004291224759072065,0.05103886500000954,0.1375298798084259
101,model.output_blocks.7.0.emb_layers.1,262144,-0.4278220236301422,0.4548298120498657,0.8826518356800079,-0.0015178994508460164,0.049707964062690735,2.3458959939154385,0.0034750072270866455,0.06990846019430859,0.3473341168161811,1.0522029825210666e-07,33026.015748031496,0.0012277220375835896,0.02582794614136219,0.054725490510463715
102,model.output_blocks.7.0.cond_emb_layers.1,131072,-0.5533987879753113,0.5973793268203735,1.1507781147956848,-0.004939027596265078,0.09313962608575821,1.008248571385085,0.004530622499195609,0.04864333999983422,0.34733411681618115,1.3718344149538098e-07,33026.015748031496,0.0025974013842642307,0.02836993709206581,0.04099206626415253
103,model.output_blocks.7.0.out_layers.3,589824,-1.4090931415557861,1.4425395727157593,2.8516327142715454,-0.002239885739982128,0.09572228044271469,2.4603897015809535,0.011226900449887974,0.11728617828416094,0.3473341168161811,3.399411099280769e-07,33026.015748031496,0.00423298217356205,0.04424899443984032,0.11745585501194
104,model.output_blocks.8.0.in_layers.2,884736,-1.7520675659179688,0.9497987031936646,2.7018662691116333,-0.0018415882950648665,0.08598988503217697,3.625246371140065,0.010637268776030053,0.12370372133799153,0.3473341168161811,3.2208755840201775e-07,33026.015748031496,0.004371331073343754,0.050882868468761444,0.17270825803279877
105,model.output_blocks.8.0.emb_layers.1,262144,-0.48553526401519775,0.34615638852119446,0.8316916525363922,-0.0015756187494844198,0.04702243208885193,1.874534240447045,0.003274376584788946,0.06963435193084366,0.3473341168161811,9.914537102417853e-08,33026.015748031496,0.0011806621914729476,0.026298947632312775,0.06764595210552216
106,model.output_blocks.8.0.cond_emb_layers.1,131072,-0.5990394949913025,0.5690166354179382,1.1680561304092407,-0.0055997190065681934,0.08806565403938293,1.2742237053276204,0.004598646182713546,0.05221838448624721,0.3473341168161811,1.3924314146152028e-07,33026.015748031496,0.002424411242827773,0.02808324061334133,0.04168281704187393
107,model.output_blocks.8.0.out_layers.3,589824,-1.4737272262573242,2.0554871559143066,3.529214382171631,-0.0009671853040345013,0.08376193791627884,2.818344219161923,0.013894544811699334,0.16588136756603258,0.3473341168161811,4.207151391710795e-07,33026.015748031496,0.0036332763265818357,0.0434858612716198,0.17464211583137512
108,model.output_blocks.8.1.in_layers.2,589824,-1.4316779375076294,0.7662228345870972,2.1979007720947266,-0.003854745766147971,0.08822305500507355,1.3530275166200463,0.008653152646042231,0.09808266836198906,0.3473341168161811,2.6201018954452593e-07,33026.015748031496,0.003253385191783309,0.03732910752296448,0.1438872069120407
109,model.output_blocks.8.1.emb_layers.1,262144,-0.4913693964481354,0.4259946644306183,0.9173640608787537,-0.001512090559117496,0.05200503021478653,2.0103695450324253,0.003611669531018715,0.0694484651971679,0.3473341168161811,1.0935831795677586e-07,33026.015748031496,0.0012685514520853758,0.026228372007608414,0.075211301445961
110,model.output_blocks.8.1.cond_emb_layers.1,131072,-0.8904799222946167,0.749278724193573,1.6397586464881897,-0.002320539904758334,0.10411655902862549,1.3662225136674957,0.0064557427027094084,0.062004956395768716,0.3473341168161811,1.9547446328260776e-07,33026.015748031496,0.0029133514035493135,0.028655625879764557,0.057038236409425735
111,model.output_blocks.8.1.out_layers.3,589824,-1.3023524284362793,1.054688572883606,2.3570410013198853,-0.0030373791232705116,0.10684353113174438,1.0530334914757455,0.00927968898157435,0.08685307274284199,0.34733411681618115,2.8098118320940557e-07,33026.015748031496,0.004150452557951212,0.039255935698747635,0.10714634507894516
112,model.output_blocks.9.0.in_layers.2,442368,-1.340970516204834,0.7570347785949707,2.0980052947998047,-0.002905243542045355,0.08835038542747498,2.695178414114509,0.008259863365353563,0.09348983963449062,0.3473341168161811,2.501017206668621e-07,33026.0157480315,0.004699131473898888,0.05330275744199753,0.11852288991212845
113,model.output_blocks.9.0.emb_layers.1,131072,-0.4999982416629791,0.25116512179374695,0.7511633634567261,-0.0021784731652587652,0.04498624429106712,1.0253744379999175,0.0029573360766012836,0.06573867463576595,0.34733411681618115,8.95456508942516e-08,33026.015748031496,0.0011374640744179487,0.02702210657298565,0.061488885432481766
114,model.output_blocks.9.0.cond_emb_layers.1,65536,-0.5454072952270508,0.5456658601760864,1.0910731554031372,-0.0009986474178731441,0.08695773780345917,1.137112932425123,0.004295563603949359,0.049398290622609586,0.3473341168161811,1.3006605570353713e-07,33026.015748031496,0.0023833876475691795,0.027848968282341957,0.04137611761689186
115,model.output_blocks.9.0.out_layers.3,147456,-1.4410514831542969,1.2721515893936157,2.7132030725479126,-0.0011705304495990276,0.11651575565338135,3.3225610067940865,0.010681901860424853,0.0916777460733327,0.3473341168161811,3.2343901068543346e-07,33026.015748031496,0.005086333490908146,0.04414500296115875,0.09813902527093887
116,model.output_blocks.10.0.in_layers.2,294912,-1.0941778421401978,0.8078141808509827,1.9019920229911804,-0.0018962323665618896,0.08611121773719788,3.7857957080919196,0.007488157570831419,0.08695914153249472,0.3473341168161811,2.2673511779203182e-07,33026.015748031496,0.0045130932703614235,0.05245497077703476,0.09978873282670975
117,model.output_blocks.10.0.emb_layers.1,131072,-0.3675483167171478,0.3375910818576813,0.7051393985748291,-0.0018148204544559121,0.04727746918797493,1.3940131006370757,0.0027761393644678313,0.05872013481456036,0.3473341168161811,8.405916673837055e-08,33026.015748031496,0.0012525282800197601,0.028235387057065964,0.06384109705686569
118,model.output_blocks.10.0.cond_emb_layers.1,65536,-0.8997902274131775,0.6986059546470642,1.5983961820602417,-0.002198023023083806,0.08541300892829895,2.0339029642330475,0.006292898354567881,0.0736761113260494,0.3473341168161811,1.9054367328408262e-07,33026.015748031496,0.0023388841655105352,0.02799679897725582,0.038506943732500076
119,model.output_blocks.10.0.out_layers.3,147456,-0.8448148965835571,0.8421510457992554,1.6869659423828125,-0.0014300539623945951,0.08659698069095612,3.2551400583748977,0.0066415981983575295,0.07669549383001131,0.3473341168161811,2.0110201148781925e-07,33026.015748031496,0.0038517506327480078,0.04523685574531555,0.07811184227466583
120,model.output_blocks.11.0.in_layers.2,294912,-1.233501672744751,0.950204074382782,2.183705747127533,-0.0021642502397298813,0.08468282967805862,5.915358948159888,0.00859726672097454,0.1015231393844244,0.3473341168161811,2.603180107030312e-07,33026.015748031496,0.004890703596174717,0.05773816257715225,0.10780748724937439
121,model.output_blocks.11.0.emb_layers.1,131072,-0.5075839757919312,0.42187875509262085,0.929462730884552,-0.0009675680776126683,0.052817679941654205,2.371894088416794,0.0036593020900966616,0.06928176500879402,0.3473341168161811,1.1080059181267643e-07,33026.015748031496,0.0015519794542342424,0.030790552496910095,0.05874330922961235
122,model.output_blocks.11.0.cond_emb_layers.1,65536,-0.4737643599510193,0.5410882830619812,1.0148526430130005,-0.0007914389716461301,0.07944764941930771,1.3492208270448547,0.003995482846507876,0.05029076222721557,0.3473341168161811,1.2097986257231241e-07,33026.015748031496,0.002132175723090768,0.027803804725408554,0.041556328535079956
123,model.output_blocks.11.0.out_layers.3,147456,-1.0821356773376465,0.8878657817840576,1.970001459121704,0.0010545807890594006,0.07413038611412048,6.605208391153271,0.007755911256384662,0.10462526452162478,0.3473341168161811,2.3484247435590078e-07,33026.015748031496,0.003581227269023657,0.04915629327297211,0.09249547123908997
124,model.output_blocks.11.1.in_layers.2,147456,-1.2142157554626465,0.6527066230773926,1.866922378540039,-0.002296617953106761,0.08279605954885483,2.3496482042347813,0.007350088104488343,0.08877340473024033,0.3473341168161811,2.2255449039221276e-07,33026.015748031496,0.0030556602869182825,0.03712601587176323,0.09809718281030655
125,model.output_blocks.11.1.emb_layers.1,131072,-0.6817817091941833,0.35097911953926086,1.0327608287334442,-0.0008027202566154301,0.04967799410223961,2.2918460136545242,0.004065987514698599,0.08184685368432473,0.34733411681618115,1.2311468466918996e-07,33026.015748031496,0.001349516911432147,0.029057303443551064,0.07012858986854553
126,model.output_blocks.11.1.cond_emb_layers.1,65536,-0.6538239121437073,0.9955906271934509,1.6494145393371582,0.0013593336334452033,0.09589560329914093,2.7094840972240046,0.006493758028886449,0.06771695265904756,0.3473341168161811,1.9662553540911176e-07,33026.015748031496,0.0026565599255263805,0.02881910838186741,0.040387485176324844
127,model.output_blocks.11.1.out_layers.3,147456,-1.6146106719970703,0.8594681024551392,2.4740787744522095,-0.001955307088792324,0.09427645057439804,4.9798799941346745,0.00974046761595358,0.10331814102572301,0.3473341168161811,2.9493317299511546e-07,33026.015748031496,0.004085765220224857,0.04422178119421005,0.15119090676307678
128,model.output_blocks.12.0.in_layers.2,294912,-1.935058832168579,0.9660207629203796,2.9010795950889587,-0.0023249201476573944,0.08102550357580185,9.832512573189653,0.011421573209011649,0.14096269328564498,0.3473341168161811,3.458356374608229e-07,33026.015748031496,0.0052536046132445335,0.06538697332143784,0.2012007087469101
129,model.output_blocks.12.0.emb_layers.1,131072,-0.49998563528060913,0.6537101864814758,1.153695821762085,-0.0008205490885302424,0.05355118587613106,2.037447628067225,0.0045421095344963976,0.08481809431667689,0.3473341168161811,1.375312592699629e-07,33026.015748031496,0.0014568227343261242,0.028932299464941025,0.07514695078134537
130,model.output_blocks.12.0.cond_emb_layers.1,65536,-0.6371212601661682,0.6736382842063904,1.3107595443725586,0.005881751887500286,0.09507443010807037,1.7617196966348185,0.005160470647136058,0.05427821803628917,0.3473341168161811,1.5625471405655844e-07,33026.015748031496,0.002634963486343622,0.028766488656401634,0.049033861607313156
131,model.output_blocks.12.0.out_layers.3,147456,-3.5195372104644775,1.4681123495101929,4.98764955997467,-0.0005267784581519663,0.07545315474271774,80.27438056692972,0.01963641559045146,0.2602464490338145,0.3473341168161811,5.945741605728472e-07,33026.015748031496,0.00447434838861227,0.058550287038087845,0.19482405483722687
132,model.output_blocks.13.0.in_layers.2,294912,-1.6715880632400513,1.175818681716919,2.84740674495697,-0.0009102088515646756,0.07973019033670425,13.527239908881619,0.011210262775421143,0.14060248355032245,0.3473341168161811,3.39437335128423e-07,33026.015748031496,0.00554086547344923,0.06991367042064667,0.17169299721717834
133,model.output_blocks.13.0.emb_layers.1,131072,-0.601791501045227,0.5013495683670044,1.1031410694122314,5.955931555945426e-06,0.04889625310897827,2.8771879051267373,0.004343075076426108,0.08882224710874248,0.34733411681618115,1.3150466315892118e-07,33026.015748031496,0.0013772179372608662,0.02968330681324005,0.0573226697742939
134,model.output_blocks.13.0.cond_emb_layers.1,65536,-0.6857870221138,0.5926397442817688,1.2784267663955688,0.004106756299734116,0.08221762627363205,2.5132374661267782,0.0050331762456518455,0.06121772755685618,0.34733411681618115,1.5240034656471835e-07,33026.015748031496,0.002451476873829961,0.03242126479744911,0.07229854166507721
135,model.output_blocks.13.0.out_layers.3,147456,-2.49249529838562,2.3725781440734863,4.8650734424591064,-0.0005000888486392796,0.09518349170684814,25.247021486358683,0.019153832450626403,0.2012306137015471,0.3473341168161811,5.799619486879237e-07,33026.015748031496,0.005211706273257732,0.054393161088228226,0.12394580990076065
136,model.output_blocks.14.0.in_layers.2,294912,-1.1158195734024048,1.1735585927963257,2.2893781661987305,-0.0003170423733536154,0.07243930548429489,6.717121686463058,0.009013299866924136,0.12442554227350822,0.3473341168161811,2.7291514470562106e-07,33026.015748031496,0.0039885337464511395,0.055547259747982025,0.12659278512001038
137,model.output_blocks.14.0.emb_layers.1,131072,-0.7104029059410095,0.9625040888786316,1.6729069948196411,-0.00025000207824632525,0.04696916043758392,13.018408284242469,0.006586248011100949,0.14022494653088416,0.3473341168161811,1.994260543369819e-07,33026.015748031496,0.0016833668341860175,0.03630536049604416,0.09896256029605865
138,model.output_blocks.14.0.cond_emb_layers.1,65536,-0.8080998659133911,1.0914769172668457,1.8995767831802368,-0.0025369555223733187,0.07115652412176132,9.328452429684953,0.007478648752678098,0.10510137819233151,0.3473341168161811,2.2644719877007446e-07,33026.015748031496,0.0022457099985331297,0.03473817557096481,0.08430445939302444
139,model.output_blocks.14.0.out_layers.3,147456,-0.9980140924453735,1.0286612510681152,2.0266753435134888,-0.001334985252469778,0.10181763768196106,4.811718885442178,0.007979036785486176,0.07836595865965026,0.3473341168161811,2.4159852785032854e-07,33026.015748031496,0.004074178636074066,0.04400576651096344,0.16048213839530945
